시군명,학교구분명,공사립구분명,시설명,전화번호,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도
고양시,중학교,공립,일산동중학교,031-914-0212,경기도 고양시 일산서구 탄현동 1482번지,경기도 고양시 일산서구 현중로 48,10240,37.6949827628,126.7680762654
고양시,중학교,공립,일산중학교,031-927-1304,경기도 고양시 일산서구 일산동 966-50번지,경기도 고양시 일산서구 원일로 53,10348,37.6882972845,126.7679046101
고양시,중학교,공립,장성중학교,031-929-1821,경기도 고양시 일산서구 대화동 2096번지,경기도 고양시 일산서구 대산로 254,10367,37.6808474999,126.7510145451
고양시,중학교,공립,정발중학교,031-902-3383,경기도 고양시 일산동구 마두동 811번지 정발중학교,경기도 고양시 일산동구 정발산로 115,10408,37.6591582840,126.7809272861
고양시,중학교,공립,지도중학교,031-830-8000,경기도 고양시 덕양구 화정동 1134번지 지도중학교,경기도 고양시 덕양구 성신로 46,10504,37.6270810232,126.8336186458
고양시,중학교,공립,풍산중학교,031-903-1127,경기도 고양시 일산동구 풍동 1288번지,경기도 고양시 일산동구 숲속마을1로 33,10307,37.6645423925,126.7988524952
고양시,중학교,공립,행신중학교,031-970-2334,경기도 고양시 덕양구 행신동 784번지 행신중학교,경기도 고양시 덕양구 화신로 22,10530,37.6148000826,126.8395360841
고양시,중학교,공립,호곡중학교,031-929-2506,경기도 고양시 일산서구 탄현동 117-69번지,경기도 고양시 일산서구 탄현로 110,10249,37.7013440251,126.7683170060
고양시,중학교,공립,화정중학교,031-930-1900,경기도 고양시 덕양구 화정동 941번지 화정중학교,경기도 고양시 덕양구 화신로 343,10501,37.6345213956,126.8263397909
고양시,고등학교,공립,가좌고등학교,031-910-1994,경기도 고양시 일산서구 가좌동 1097번지 가좌고등학교,경기도 고양시 일산서구 가좌1로 43,10210,37.6877054404,126.7199387439
고양시,고등학교,공립,고양고등학교,02-350-5700,경기도 고양시 덕양구 삼송동 45-2번지,경기도 고양시 덕양구 삼송로 171,10556,37.6548551421,126.8919506226
고양시,고등학교,공립,고양동산고등학교,02-381-0097,경기도 고양시 덕양구 동산동 362번지,경기도 고양시 덕양구 동세로 20,10597,37.6444717589,126.8875584394
고양시,고등학교,공립,고양일고등학교,031-969-6657,경기도 고양시 덕양구 고양동 248-17번지 고양일고등학교,경기도 고양시 덕양구 읍내로 13,10275,37.6995692662,126.9010573112
고양시,초등학교,공립,가람초등학교,031-973-0324,경기도 고양시 덕양구 행신동 926번지 가람초등학교,경기도 고양시 덕양구 행신로311번길 78,10493,37.6233539856,126.8422019744
고양시,초등학교,공립,가좌초등학교,031-922-6040,경기도 고양시 일산서구 가좌동 1099번지 가좌초등학교,경기도 고양시 일산서구 가좌2로 31,10210,37.6885999904,126.7210237302
고양시,초등학교,공립,강선초등학교,031-911-6213,경기도 고양시 일산서구 주엽동 64번지 강선초등학교,경기도 고양시 일산서구 강선로 77,10388,37.6709657963,126.7649329111
고양시,초등학교,공립,고봉초등학교,031-976-8105,경기도 고양시 일산동구 중산동 1554-1번지 고봉초등학교,경기도 고양시 일산동구 중산로 280,10331,37.6961277200,126.7824612094
고양시,초등학교,공립,고양관산초등학교,031-969-8438,경기도 고양시 덕양구 관산동 995번지 고양관산초등학교,경기도 고양시 덕양구 통일로726번길 130,10286,37.6919300529,126.8663398441
고양시,초등학교,공립,고양백석초등학교,031-901-4231,경기도 고양시 일산동구 백석동 1188번지 고양백석초등학교,경기도 고양시 일산동구 강촌로 140,10419,37.6517945088,126.7891307325
고양시,초등학교,공립,고양오금초등학교,02-381-8517,경기도 고양시 덕양구 오금동 581번지 고양오금초등학교,경기도 고양시 덕양구 오금1로 10,10578,37.6617415042,126.8951476955
고양시,초등학교,공립,고양한내초등학교,031-924-5093,경기도 고양시 일산서구 대화동 882번지 고양한내초등학교,경기도 고양시 일산서구 고양대로255번길 27,10222,37.6684345288,126.7356872184
고양시,초등학교,공립,고양화수초등학교,031-966-4035,경기도 고양시 덕양구 화정동 860번지 고양화수초등학교,경기도 고양시 덕양구 화수로 25,10472,37.6450179656,126.8326488325
고양시,초등학교,공립,금계초등학교,031-902-4503,경기도 고양시 일산동구 백석동 1192번지 금계초등학교,경기도 고양시 일산동구 강촌로 90,10420,37.6498301317,126.7840712005
고양시,초등학교,공립,내유초등학교,031-962-7594,경기도 고양시 덕양구 내유동 431-7번지 내유초등학교,경기도 고양시 덕양구 통일로 1132,10264,37.7154001034,126.8515869256
고양시,초등학교,공립,능곡초등학교,031-972-0358,경기도 고양시 덕양구 토당동 278-2번지,경기도 고양시 덕양구 토당로67번길 66,10509,37.6243336929,126.8161237423
고양시,초등학교,공립,대곡초등학교,031-962-5491,경기도 고양시 덕양구 대장동 226-2번지 대곡초등학교,경기도 고양시 덕양구 대주로 138-50,10456,37.6408787338,126.8124906903
고양시,초등학교,공립,대화초등학교,031-911-2073,경기도 고양시 일산서구 대화동 1643번지,경기도 고양시 일산서구 송포로 50,10218,37.6711840178,126.7324129692
고양시,초등학교,공립,덕이초등학교,031-914-2118,경기도 고양시 일산서구 덕이동 528번지,경기도 고양시 일산서구 덕이로 104,10236,37.6925446304,126.7480497969
고양시,초등학교,공립,모당초등학교,031-975-9238,경기도 고양시 일산동구 중산동 1684번지,경기도 고양시 일산동구 하늘마을로 144,10355,37.6793488276,126.7808784846
고양시,초등학교,공립,무원초등학교,031-972-9515,경기도 고양시 덕양구 행신동 696번지 무원초등학교,경기도 고양시 덕양구 무원로 47,10521,37.6172756381,126.8316813869
고양시,초등학교,공립,문촌초등학교,031-912-0141,경기도 고양시 일산서구 주엽동 24번지 문촌초등학교,경기도 고양시 일산서구 주엽로 168,10388,37.6730193385,126.7601883328
고양시,초등학교,공립,백마초등학교,031-901-1678,경기도 고양시 일산동구 마두동 718번지,경기도 고양시 일산동구 일산로 230,10417,37.6575460271,126.7909841294
고양시,초등학교,공립,백송초등학교,031-919-1781,경기도 고양시 일산서구 덕이동 1532번지,경기도 고양시 일산서구 하이파크3로 110,10230,37.7014840263,126.7531332270
과천시,초등학교,공립,과천초등학교,02-502-3007,경기도 과천시 중앙동 75번지 과천초등학교,경기도 과천시 온온사로 10,13802,37.4365800111,126.9940798384
과천시,초등학교,공립,문원초등학교,02-507-5804,경기도 과천시 별양동 16번지 문원초등학교,경기도 과천시 코오롱로 53,13834,37.4236326193,126.9945558424
과천시,중학교,공립,과천문원중학교,02-507-4904,경기도 과천시 별양동 40번지 문원중학교,경기도 과천시 코오롱로 57,13834,37.4230560476,126.9956404394
과천시,고등학교,공립,과천중앙고등학교,02-3677-1805,경기도 과천시 갈현동 648번지,경기도 과천시 교육원로 17,13841,37.4225776277,126.9866931449
과천시,고등학교,사립,과천여자고등학교,02-502-3311,경기도 과천시 중앙동 11번지 과천여자고등학교,경기도 과천시 희망길 36,13805,37.4323266975,126.9882502530
과천시,초등학교,공립,관문초등학교,02-504-5345,경기도 과천시 부림동 48번지,경기도 과천시 별양로 180-1,13831,37.4337962292,127.0013114179
과천시,초등학교,공립,청계초등학교,02-502-5579,경기도 과천시 별양동 4번지 청계초등학교,경기도 과천시 꿈보람길 34,13836,37.4310750225,126.9962497811
과천시,중학교,공립,과천중학교,02-502-2940,경기도 과천시 중앙동 12번지 과천중학교,경기도 과천시 희망4길 33,13805,37.4329935785,126.9894138906
과천시,고등학교,공립,과천고등학교,02-3419-9100,경기도 과천시 별양동 5번지 과천고등학교,경기도 과천시 꿈보람길 26,13836,37.4304443784,126.9973909680
과천시,고등학교,사립,과천외국어고등학교,02-502-6655,경기도 과천시 중앙동 11번지 과천외국어고등학교,경기도 과천시 희망길 36,13805,37.4323266975,126.9882502530
광명시,초등학교,공립,광명광덕초등학교,02-2611-2006,경기도 광명시 철산동 519-17번지,경기도 광명시 오리로 841,14252,37.4734612397,126.8670095817
광명시,초등학교,공립,온신초등학교,02-2682-1199,경기도 광명시 노온사동 361-2번지 온신초등학교,경기도 광명시 범안로 657,14335,37.4424591936,126.8462395274
광명시,초등학교,공립,광명북초등학교,02-2687-5931,경기도 광명시 철산동 87번지,경기도 광명시 시청로138번길 8,14226,37.4866259369,126.8680146594
광명시,초등학교,공립,광명서초등학교,02-2060-3912,경기도 광명시 광명동 219번지 광명서초등학교,경기도 광명시 너부대로 5,14284,37.4780945544,126.8469000335
광명시,초등학교,공립,광문초등학교,02-2618-2618,경기도 광명시 광명동 735번지 광문초등학교,경기도 광명시 덕단이로 29,14282,37.4665137381,126.8515134172
광명시,초등학교,공립,도덕초등학교,02-2616-9288,경기도 광명시 철산동 237번지 도덕초등학교,경기도 광명시 가마산로 28,14231,37.4842048000,126.8702576811
광명시,초등학교,공립,빛가온초등학교,02-2169-1400,경기도 광명시 일직동 377번지,경기도 광명시 양달로10번길 8,14351,37.4131370544,126.8815997345
광명시,초등학교,공립,소하초등학교,02-807-2867,경기도 광명시 소하동 1328번지,경기도 광명시 소하일로 45,14317,37.4489036242,126.8873394796
광명시,초등학교,공립,안현초등학교,02-899-7670,경기도 광명시 하안동 864-1번지,경기도 광명시 도덕공원로 5,14256,37.4705427163,126.8676252995
광명시,초등학교,공립,철산초등학교,02-2616-0528,경기도 광명시 철산동 555번지 철산초등학교,경기도 광명시 하안로 392,14243,37.4693524398,126.8748508116
광명시,초등학교,공립,충현초등학교,02-898-4100,경기도 광명시 소하동 1375번지,경기도 광명시 성채안로 16,14325,37.4329637948,126.8862115181
광명시,초등학교,공립,하안북초등학교,02-898-5130,경기도 광명시 하안동 684-1번지 하안북초등학교,경기도 광명시 가림로 18,14258,37.4642645897,126.8692303905
광명시,초등학교,공립,하안초등학교,02-809-5371,경기도 광명시 하안동 649번지,경기도 광명시 안현로 16,14248,37.4627382929,126.8740934741
광명시,초등학교,공립,하일초등학교,02-896-0147,경기도 광명시 하안동 23번지 하일초등학교,경기도 광명시 철망산로 68,14246,37.4687416723,126.8766265943
광명시,중학교,공립,가림중학교,02-6917-0105,경기도 광명시 하안동 261번지 가림중학교,경기도 광명시 오리로 616,14309,37.4572394356,126.8799575225
광명시,중학교,공립,광명북중학교,02-2687-3801,경기도 광명시 철산동 59번지 광명북중학교,경기도 광명시 시청로 121,14225,37.4872094377,126.8661479779
광명시,중학교,공립,광명중학교,02-2684-3669,경기도 광명시 철산동 234-3번지 광명중학교,경기도 광명시 오리로876번길 27,14234,37.4782365488,126.8670348528
광명시,중학교,공립,광문중학교,02-2619-1727,경기도 광명시 광명동 735-1번지 광문중학교,경기도 광명시 덕단이로 43,14282,37.4664612358,126.8527343266
광명시,중학교,공립,안서중학교,02-6911-4106,경기도 광명시 소하동 883-13번지 안서중학교,경기도 광명시 기아로13번안길 9-9,14326,37.4379962369,126.8820681044
광명시,중학교,공립,충현중학교,070-7525-7304,경기도 광명시 소하동 1388번지,경기도 광명시 서원로 42,14329,37.4299950215,126.8817646130
광명시,중학교,공립,하안북중학교,02-898-3820,경기도 광명시 하안동 684번지 하안북중학교,경기도 광명시 가림로 22,14258,37.4645155849,126.8680995991
광명시,고등학교,공립,광명경영회계고등학교,02-898-3395,경기도 광명시 소하동 883-13번지 광명경영회계고교,경기도 광명시 기아로13번안길 9-9,14326,37.4379962369,126.8820681044
