시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,문화체육업종명,공사립구분명,보험가입여부코드
고양시,엔조이당구클럽,20150924,,13,영업중,,,,10357,"경기도 고양시 일산동구 일산로 456, 4층 (정발산동, 낙민상가)",경기도 고양시 일산동구 정발산동 1139-2 ,10357,37.6742183520,126.7765882208,,180223.410326983    ,463556.663117181    ,당구장업,사립,Y
고양시,어울림 당구클럽,20131226,,13,영업중,,,,10209,"경기도 고양시 일산서구 송산로 343, B102호 (가좌동, 송포프라자)",경기도 고양시 일산서구 가좌동 772-1번지 송포프라자 B102호,10209,37.6840676545,126.7170730533,,174978.701257544    ,464676.431848099    ,당구장업,사립,
고양시,SHOOT PIN&BALL,20200811,,13,영업중,,,,10595,"경기도 고양시 덕양구 고양대로 1955, 스타필드 고양 3층 3100B호 (동산동)",경기도 고양시 덕양구 동산동 370 스타필드 고양 3층 3100B호,10595,37.6470962619,126.8948092677,,190715.654303376    ,560834.907896845    ,당구장업,사립,
고양시,GO 당구클럽,20201103,,13,영업중,,,,10464,"경기도 고양시 덕양구 고양대로1369번길 12-4, 효림빌딩 2층 202호 (성사동)",경기도 고양시 덕양구 성사동 703 효림빌딩 202호,10464,37.6550396945,126.8366437464,,185516.47151907     ,461420.038913673    ,당구장업,사립,
고양시,그린당구장,20080826,,13,영업중,,913-0732,,10387,"경기도 고양시 일산서구 중앙로 1443, 205호 (주엽동, 가람상가)",경기도 고양시 일산서구 주엽동 110-2번지 가람상가 205호,10387,37.6703244,126.7596870,,178734.035214849,463140.211764088,당구장업,사립,
고양시,알포인트 당구클럽,20151110,,13,영업중,,-,,10343,"경기도 고양시 일산서구 일현로41번길 8-1, 701호 (탄현동, 대림프라자)",경기도 고양시 일산서구 탄현동 1560-6번지 701호,10343,37.6911775,126.7620452,,178948.554125372    ,465453.78215661     ,당구장업,사립,
고양시,다마,20100928,,13,영업중,,031-965-2949,,,"경기도 고양시 덕양구 마상로 156 (성사동,지층)",경기도 고양시 덕양구 성사동 499번지 지층 ,412020,37.6583259660,126.8395087688,,185774.373577512    ,461793.49684818     ,당구장업,사립,
고양시,고봉당구클럽,20101230,,13,영업중,,,,,"경기도 고양시 일산동구 성현로 385 (문봉동,2층)",경기도 고양시 일산동구 문봉동 158-6번지 2층,410560,37.7016796,126.8264868,,184633.08601487,466606.40027947,당구장업,사립,
고양시,킨텍스당구클럽,20110614,,13,영업중,,031-922-5246,,10383,경기도 고양시 일산서구 킨텍스로 283 (대화동),경기도 고양시 일산서구 대화동 2283-4번지 ,10383,37.6704064,126.7515485,,178015.477079304    ,463149.692472841    ,당구장업,사립,
고양시,VIP당구클럽,20150806,,13,영업중,,,,10571,"경기도 고양시 덕양구 권율대로 894, 601,602호 (신원동, 새한일프라자)",경기도 고양시 덕양구 신원동 627-2번지 새한일프라자 ,10571,37.6631605444,126.8903402406,,190258.893272086    ,462321.701180773    ,당구장업,사립,
고양시,당구시대,20040312,,13,영업중,,911-3191,,10244,"경기도 고양시 일산서구 홀트로 66, 401호 (탄현동, 동화프라자)",경기도 고양시 일산서구 탄현동 1491-0005번지 401호,411841,37.6947107,126.7717393,,179803.225581244,465843.853564612,당구장업,사립,
고양시,갤러리 당구클럽,20090904,,13,영업중,,912-3193,,,"경기도 고양시 일산동구 대산로 18 (정발산동,4층)",경기도 고양시 일산동구 정발산동 1176-1 4층 ,410829,37.6700502728,126.7744742700,,180035.077694816    ,463097.529475823    ,당구장업,사립,
고양시,당구의 신,20030711,,13,영업중,,923-8393,,10401,"경기도 고양시 일산동구 무궁화로 42-28, 607호 (장항동, 일산프라자)",경기도 고양시 일산동구 장항동 776번지 일산프라자,10401,37.6621278,126.7696871,,179613.874174651,462228.382876693,당구장업,사립,
고양시,365 당구장,20110816,,13,영업중,,,,10347,"경기도 고양시 일산서구 산현로92번길 60, 204,205호 (일산동, 탄현 이화프라자)","경기도 고양시 일산서구 일산동 2023번지 탄현이화프라자 204, 205호 ",10347,37.6893480745,126.7707696734,,179715.317814401    ,465248.03770131     ,당구장업,사립,
고양시,하모니 당구클럽,20031024,,13,영업중,,,,10402,"경기도 고양시 일산동구 정발산로 15, 502,503호 (장항동, 드림월드빌딩)",경기도 고양시 일산동구 장항동 863-1번지 ,10402,37.6564086,126.7707135,,179703.277546761    ,461593.64421342     ,당구장업,사립,
고양시,쎄븐,20140715,,13,영업중,,,,10286,"경기도 고양시 덕양구 통일로770번길 26, 3층 301호 (관산동, 장령빌딩)",경기도 고양시 덕양구 관산동 112-41번지 301호,412802,37.6890139474,126.8650817451,,188033.302220969    ,465188.28300172     ,당구장업,사립,
고양시,루키당구클럽,20090114,,13,영업중,,970-0726,,,"경기도 고양시 덕양구 화신로260번길 37,  601호 (화정동,진솔프라자)",경기도 고양시 덕양구 화정동 979번지 진솔프라자 601호,412827,37.6324131,126.8324849,,185147.541774881,458916.597159053,당구장업,사립,N
고양시,탄현당구클럽,20151230,,13,영업중,,031-917-4230,,10343,"경기도 고양시 일산서구 일현로 43, 5층 (탄현동, 나산프라자)",경기도 고양시 일산서구 탄현동 1563-6번지 나산프라자 5층호,10343,37.6911243,126.7624649,,178985.337767734,465448.973854465,당구장업,사립,
고양시,필대대클럽,20190812,,13,영업중,,,,10244,경기도 고양시 일산서구 탄중로233번길 26 (탄현동),경기도 고양시 일산서구 탄현동 1491번지 3층 ,10244,37.6946278120,126.7708212458,,179723.003880972    ,465833.448792484    ,당구장업,사립,
고양시,히키스 캐롬 클럽,20170605,,13,영업중,,,,10571,"경기도 고양시 덕양구 신원로 10, 2층 (신원동)",경기도 고양시 덕양구 신원동 633번지 ,10571,37.6617730236,126.8903083355,,190255.758092915    ,462169.477429755    ,당구장업,사립,
고양시,민당구장,20090309,,13,영업중,,,,,"경기도 고양시 덕양구 혜음로 50,  301호 (고양동,대성빌딩)",경기도 고양시 덕양구 고양동 152-1번지 대성빌딩 301호,412500,37.7047959,126.9023088,,191334.484783319,466947.717693971,당구장업,사립,
고양시,IQ당구클럽,20030617,,13,영업중,,902-2770,,,"경기도 고양시 일산동구 일산로 143 (백석동,4층전체)",경기도 고양시 일산동구 백석동 1146번지 4층전체 ,410815,37.6493860,126.7925710,,181629.085          ,460808.065000001    ,당구장업,사립,N
고양시,JJ 당구클럽,20080317,,13,영업중,,,,,"경기도 고양시 덕양구 무원로6번길 61,  301호 (행신동,GL리치빌)",경기도 고양시 덕양구 행신동 713번지 GL리치빌 301호,412222,37.6146108,126.8331485,,185203.129934297,456962.153918148,당구장업,사립,N
고양시,명인당구장,20151028,,13,영업중,,,,10364,"경기도 고양시 일산동구 무궁화로 37, 501,502,503호 (장항동, 노블리제)",경기도 고양시 일산동구 장항동 734-1번지 501호,10364,37.6632148,126.7681310,,179477.093338576,462348.096233517,당구장업,사립,
고양시,천 당구클럽,20040712,,13,영업중,,,,10369,"경기도 고양시 일산서구 일산로 638, 성저빌딩 5층 502, 503호 (대화동)","경기도 고양시 일산서구 대화동 2032-4 성저빌딩 502, 503호 ",10369,37.6820829287,126.7585366071,,178632.736340696    ,464435.859744166    ,당구장업,사립,
고양시,JS billiard club,20170605,,13,영업중,,031-915-3949,,10364,"경기도 고양시 일산동구 고봉로 26-32, C동 5층 502,504호 (장항동, 양우로데오랜드)",경기도 고양시 일산동구 장항동 740-5번지,10364,37.6633276,126.7659319,,179282.778981596,462362.07828981,당구장업,사립,
고양시,킹 당구클럽,20050912,,13,영업중,,031-902-0255,,,"경기도 고양시 일산동구 호수로 340-38, 202호 (백석동,비잔티움 1단지)",경기도 고양시 일산동구 백석동 1318번지 비잔티움 1단지 202호,410817,37.6388558,126.7887146,,181287.550497474    ,459640.607210325    ,당구장업,사립,
고양시,백민,19891209,,13,영업중,,964-9904,,,경기도 고양시 덕양구 통일로 772  (관산동),경기도 고양시 덕양구 관산동 227-11번지,412802,37.6878468,126.8647601,,188006.365584238,465066.644273448,당구장업,사립,N
고양시,스포츠 당구클럽,20070213,,13,영업중,,908-6558,,10306,"경기도 고양시 일산동구 숲속마을로 50-58 (풍동, 보민플라자 501호 502호)",경기도 고양시 일산동구 풍동 1273-4번지 보민플라자 501호 502호,410330,37.6676335,126.7993427,,182232.072816269,462832.498627811,당구장업,사립,
고양시,큐보이 당구장,20140411,,13,영업중,,,,10241,"경기도 고양시 일산서구 일현로 123, 2층 201호 (탄현동)",경기도 고양시 일산서구 탄현동 139-32번지 ,411840,37.6978513,126.7653459,,179240.700409735    ,466193.295792191    ,당구장업,사립,
고양시,아름터당구장,20100623,,13,영업중,,031-972-9929,,,"경기도 고양시 덕양구 중앙로 438,  601호 (행신동,아름터프라자)",경기도 고양시 덕양구 행신동 1083-3번지 아름터프라자 601호,412220,37.6179181,126.8466763,,186398.104926483,457307.374126784,당구장업,사립,
고양시,럭키당구클럽,20150803,,13,영업중,,975-8008,,10342,"경기도 고양시 일산서구 일청로 32, B1호 (일산동)",경기도 고양시 일산서구 일산동 591-6번지 B1호,10342,37.6868451292,126.7716504292,,179793.61638303     ,464972.023832455    ,당구장업,사립,
고양시,하이런 빌리어즈,20160601,,13,영업중,,,,10526,"경기도 고양시 덕양구 충경로 52 (행신동, 남정씨티프라자)",경기도 고양시 덕양구 행신동 757-1번지 ,10526,37.6151365447,126.8353220014,,185394.256788058    ,456999.530003953    ,당구장업,사립,
고양시,스포츠 당구장,20050523,,13,영업중,,,,410835,"경기도 고양시 일산동구 장대길 160-81, 2층 (장항동)",경기도 고양시 일산동구 장항동 540-9번지,410835,37.6448516,126.7629087,,179009.477095462,460312.616316432,당구장업,사립,
고양시,팬더당구클럽,20170928,,13,영업중,,,,10564,"경기도 고양시 덕양구 삼송로 12, 5층 515,516,517호 (원흥동, 반도유스퀘어)",경기도 고양시 덕양구 원흥동 629-1번지,10564,37.6496036,126.8753125,,188931.464707078,460819.239631188,당구장업,사립,
고양시,카리스 당구클럽,20121130,,13,영업중,,915-0046,,10381,"경기도 고양시 일산서구 중앙로 1564, 503호 (대화동, 그린월드)",경기도 고양시 일산서구 대화동 2203-1 그린월드빌딩 503호,10381,37.6762134714,126.7482756739,,177714.776919902    ,463793.08097656     ,당구장업,사립,
고양시,캠퍼스,19951201,,13,영업중,,02-3158-1628,,10540,경기도 고양시 덕양구 대덕로156번길 145 (화전동),경기도 고양시 덕양구 화전동 645-2번지 ,10540,37.5992466497,126.8658186471,,183873.53603434     ,458331.669021881    ,당구장업,사립,
고양시,MBC 당구 클럽,20090601,,13,영업중,,031-907-3277,,,"경기도 고양시 일산동구 강송로 115, 303호 (백석동,외 1필지 중앙상가)",경기도 고양시 일산동구 백석동 1225번지 외 1필지 중앙상가 303호,410816,37.6492395,126.7862712,,181073.276100474,460793.341276965,당구장업,사립,
고양시,대흥당구장,19970811,,13,영업중,,975-2434,,,,경기도 고양시 일산서구 일산동 542-3번지,411822,37.6844013,126.7751497,,,,당구장업,사립,N
고양시,스카이당구장,19981013,,13,영업중,,901-7025,,10414,"경기도 고양시 일산동구 장백로 184, 4층 402호 (장항동, 우신프라자)",경기도 고양시 일산동구 장항동 895-1번지 우신프라자 402호,410837,37.6511865,126.7771322,,180267.898832944,461012.655830934,당구장업,사립,
고양시,미래당구클럽,20090730,,13,영업중,,,,10486,"경기도 고양시 덕양구 서정마을1로 8, 미래프라자 501, 502호 (행신동)",경기도 고양시 덕양구 행신동 1080-4번지 미래프라자 501호,10486,37.6188895355,126.8454510390,,186291.137582764    ,457415.933725628    ,당구장업,사립,
고양시,오라카이당구클럽,20171220,,13,영업중,,,,10500,"경기도 고양시 덕양구 화중로 54, 서일빌딩 301호 (화정동)",경기도 고양시 덕양구 화정동 984번지 서일빌딩,10500,37.6318879,126.8306735,,184988.826862156,458860.107891236,당구장업,사립,
고양시,갤러리라움빌리아드클럽,20150716,,13,영업중,,,,10556,"경기도 고양시 덕양구 삼송로205번안길 8, 1(일부)층 (삼송동)",경기도 고양시 덕양구 삼송동 58-20번지 외1필지(삼송동58-19) 1층일부 ,412080,37.6551563504,126.8961657840,,190772.269071765    ,461435.855667934    ,당구장업,사립,
고양시,포리당구장(Forty 40 Billiards),20170518,,13,영업중,,,,10331,"경기도 고양시 일산동구 중산로 252, 2층 201호 (중산동)",경기도 고양시 일산동구 중산동 1568-1번지 201호,10331,37.6942329,126.7809815,,180618.897234199,465788.891267574,당구장업,사립,
고양시,대화당구클럽,20041122,,13,영업중,,919-5386,,,"경기도 고양시 일산서구 중앙로 1567  (대화동,대화프라자 405호, 406호)","경기도 고양시 일산서구 대화동 2222번지 대화프라자 405호, 406호",411805,37.6756592,126.7474387,,177654.7,463734.3,당구장업,사립,N
고양시,수연당구장,20060628,,13,영업중,,,,,"경기도 고양시 덕양구 고양시청로 19 (주교동,2층)",경기도 고양시 덕양구 주교동 602-11번지 2층,412811,37.6571617,126.8317598,,185090.436556584,461665.010574175,당구장업,사립,
고양시,파워당구장,20040930,,13,영업중,,,,,"경기도 고양시 덕양구 지도로 100, 201호 (토당동,파워프라자)",경기도 고양시 덕양구 토당동 845번지 파워프라자 201호,412820,37.6260218,126.8240716,,184404.77994717,458209.199522072,당구장업,사립,
고양시,신성당구장,20030102,,13,영업중,,977-7503,,,"경기도 고양시 일산동구 중산로 249,  402,403호 (중산동,중산코아)","경기도 고양시 일산동구 중산동 1560번지 중산코아 402,403호",410831,37.6943219,126.7804370,,180569.286559276,465798.409152421,당구장업,사립,
고양시,ACE 당구장,20161227,,13,영업중,,,,10306,"경기도 고양시 일산동구 숲속마을로 50-70, 영진프라자 5층 501호, 502호 (풍동)",경기도 고양시 일산동구 풍동 1273-5번지 영진프라자 ,10306,37.6676063485,126.7992408039,,182209.358982628    ,462833.900819969    ,당구장업,사립,
고양시,검무산 당구클럽,20081006,,13,영업중,,031-911-7511,,10386,"경기도 고양시 일산서구 강성로 101, 503호 (주엽동, 제일프라자)",경기도 고양시 일산서구 주엽동 72번지 제일프라자 503호 ,10386,37.6696572,126.7638829,,179102.944618026    ,463065.498139119    ,당구장업,사립,
