시군명,사업장명,인허가일자,인허가취소일자,영업상태명,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지시설전화번호,소재지면적정보,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,업태구분명정보,X좌표값,Y좌표값,위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총종업원수,본사종업원수,공장사무소종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모정보,전통업소지정번호,전통업소주된음식,홈페이지URL
가평군,유튜브클럽,20180514,,영업/정상,영업,,,,,,255.67,"경기도 가평군 가평읍 가화로 138, 1층",경기도 가평군 가평읍 읍내리 443-17번지 1층 ,12412,37.8316799,127.5126371,노래클럽,245064.835143383    ,481144.51358676     ,노래클럽,1,1,주택가주변,,상수도전용,,,,,,,,,Y,255.67,,,
가평군,일월,19890203,,영업/정상,영업,,,,,031 5823195,93.60,"경기도 가평군 북면 화악산로 5, A동 ,지하1층","경기도 가평군 북면 목동리 840-4번지 ,840-12 ",12403,37.8858428,127.5490222,간이주점,248234.209982383    ,487174.236904366    ,간이주점,0,1,기타,지도,상수도전용,,,,,,,,,Y,93.6,,,
가평군,장녹수,20051216,,영업/정상,영업,,,,,031 5824154,145.74,"경기도 가평군 가평읍 굴다리길 2, 가동 2층","경기도 가평군 가평읍 대곡리 232-1번지 외 1필지 , 2층 가동 ",12420,37.8262106,127.5148598,룸살롱,245263.585171417    ,480536.077150398    ,룸살롱,,,,,,,,,,,,,,Y,145.74,,,
가평군,체인지(change),19871010,,영업/정상,영업,,,,,031 582 5883,146.63,"경기도 가평군 가평읍 가화로 113-1, 지하층",경기도 가평군 가평읍 읍내리 468-21번지 지하 ,12418,37.8297311870,127.5132711894,룸살롱,245122.659301055    ,480929.463586114    ,룸살롱,,,,,,,,,,,,,,Y,146.63,,,
가평군,초희비지니스룸,20110415,,영업/정상,영업,,,,,031 584 1003,144.81,"경기도 가평군 조종면 조종새싹로4번길 14, 지하1층","경기도 가평군 조종면 현리 263-19번지 외 2필지, 지하1층 ",12437,37.8188752,127.3497664,룸살롱,230732.049898941    ,479655.072907186    ,룸살롱,,,유흥업소밀집지역,,상수도전용,,,,,,,,,Y,144.81,,,
가평군,춘향이노래장,20040915,,영업/정상,영업,,,,,031 5821707,99.79,경기도 가평군 가평읍 연인2길 2,경기도 가평군 가평읍 읍내리 468-8번지 ,12418,37.8303173,127.5131389,룸살롱,245109.977711784    ,480993.088641304    ,룸살롱,,,,,,,,,,,,,,Y,99.79,,,
가평군,카사블랑카,19951026,,폐업,폐업,20050325,,,,031 5825556,78.58,,경기도 가평군 가평읍 대곡리 173-8번지 ,12420,37.8242592,127.5140172,간이주점,245191.162267907    ,480320.204822717    ,간이주점,0,1,유흥업소밀집지역,관리,,,,,,,,,,N,78.58,,,
가평군,코알라성인가요장,20060222,,영업/정상,영업,,,,,031 5840554,79.20,경기도 가평군 청평면 청평중앙로 60,경기도 가평군 청평면 청평리 432-18번지 ,12452,37.7383251,127.4208971,룸살롱,237035.606198294    ,470742.502391675    ,룸살롱,0,0,유흥업소밀집지역,관리,상수도전용,,,,,,,,,Y,79.2,,,
가평군,쿨 술마시는 노래타운,20080516,,영업/정상,영업,,,,,,127.33,"경기도 가평군 청평면 구청평로 92, 2층",경기도 가평군 청평면 청평리 619-17 2층 ,12453,37.7353266703,127.4151307188,룸살롱,236522.479958242    ,470393.529753263    ,룸살롱,,,,,,,,,,,,,,Y,127.33,,,
가평군,토토가요주점,20060627,,영업/정상,영업,,,,,031 5840561,107.52,경기도 가평군 청평면 여울길 41 (외1필지),경기도 가평군 청평면 청평리 423-14번지 외1필지 ,12453,37.7360246,127.4192052,기타,236886.525213993    ,470487.122746462    ,기타,0,0,기타,,상수도전용,,,,,,,,,Y,107.52,,,
가평군,톱스타,20051216,,영업/정상,영업,,,,,031 5840510,60.97,경기도 가평군 청평면 청평중앙로 55-1,경기도 가평군 청평면 청평리 465-25번지 ,12452,37.7383541,127.4203414,룸살롱,236987.668990474    ,470746.353149921    ,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,Y,60.97,,,
가평군,파티룸가요장,19990625,,폐업,폐업,20050221,,,,031 5840554,86.48,경기도 가평군 청평면 청평중앙로 60 (청평리),경기도 가평군 청평면 청평리 432-18번지 ,12452,37.7383251,127.4208971,룸살롱,237035.606198294    ,470742.502391675    ,룸살롱,1,3,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,86.48,,,
가평군,파파노래광장,20190503,,영업/정상,영업,,,,,031 584 2399,131.58,"경기도 가평군 청평면 시장중앙로 5, 2층",경기도 가평군 청평면 청평리 434-46번지 2층 ,12453,37.7354943887,127.4162867340,노래클럽,236630.137551715    ,470426.5310233      ,노래클럽,,,기타,,상수도전용,,,,,,,,,Y,131.58,,,
가평군,팡팡노래장,20010714,,영업/정상,영업,,,,,031 5826886,145.83,"경기도 가평군 가평읍 오리나무길 16, 지하층",경기도 가평군 가평읍 대곡리 238-3번지 지하층 ,12420,37.8260705,127.5139161,룸살롱,245181.671186268    ,480521.65269269     ,룸살롱,,,,,,,,,,,,,,Y,145.83,,,
가평군,폭스,19881004,,폐업,폐업,20141125,,,,031 5829222,141.79,"경기도 가평군 가평읍 오리나무길 27 (.4.8.11,240-6.4)","경기도 가평군 가평읍 대곡리 230-3번지 .4.8.11,240-6.4 ",12420,37.8249884,127.5141585,카바레,245202.897129881    ,480399.438730518    ,카바레,1,2,유흥업소밀집지역,관리,상수도전용,,,,,,,,,N,141.79,,,
가평군,폭포수노래방,20160106,,영업/정상,영업,,,,,,143.88,"경기도 가평군 청평면 청평중앙로 51, 2층",경기도 가평군 청평면 청평리 465-8번지 ,12452,37.7382118706,127.4198074061,룸살롱,236941.124656766    ,470728.930654878    ,룸살롱,,,,,,,,,,,,,,Y,143.88,,,
가평군,하모니노래장,20130115,,영업/정상,영업,,,,,031 5857720,73.26,"경기도 가평군 조종면 조종새싹로4번길 13, 1층",경기도 가평군 조종면 현리 264-18번지 1층 ,12437,37.8189840300,127.3495398447,룸살롱,230713.481872842    ,479669.434869608    ,룸살롱,1,2,유흥업소밀집지역,,상수도전용,,,,,,,,,Y,73.26,,,
가평군,행복한 노래주점,20080611,,폐업,폐업,20130823,,,,,70.00,경기도 가평군 조종면 조종희망로5번길 7,경기도 가평군 조종면 현리 264-19번지 ,12437,37.8188143,127.3490166,룸살롱,230666.427550092    ,479651.272402168    ,룸살롱,,,유흥업소밀집지역,,상수도전용,,,,,,,,,N,70,,,
가평군,황궁가요주점,20110512,,영업/정상,영업,,,,,,122.68,경기도 가평군 청평면 청평중앙로 62,경기도 가평군 청평면 청평리 432-16번지 ,12452,37.7384417,127.4210339,룸살롱,237047.679894202    ,470753.415584342    ,룸살롱,,,,,,,,,,,,,,Y,122.68,,,
가평군,힐링 술마시는 노래장,20171129,,영업/정상,영업,,,,,,110.47,"경기도 가평군 조종면 조종새싹로4번길 15-9, 1층",경기도 가평군 조종면 현리 263-9번지 술마시는노래방 ,12437,37.8192087,127.3496998,노래클럽,230726.205118482    ,479693.750318244    ,노래클럽,,1,학교정화(상대),,상수도전용,,,,,,,,,Y,110.47,,,
고양시,3학년1반,20010716,,영업/정상,영업,,,,,031 9643700,92.70,"경기도 고양시 덕양구 호국로 809 (주교동,지하1층)",경기도 고양시 덕양구 주교동 620-2번지 지하1층 ,10462,37.6579357,126.8374810,룸살롱,185594.063287901    ,461751.686900977    ,룸살롱,0,0,,,,,,,,,,,,Y,92.7,,,
고양시,C.O.D(씨오디),20000503,,영업/정상,영업,,,,,031 909 0862,510.81,"경기도 고양시 일산동구 중앙로 1160, 10층 일부호 (마두동)",경기도 고양시 일산동구 마두동 805-1번지 ,10414,37.6510183500,126.7787078495,룸살롱,180406.178896765    ,460993.993621196    ,룸살롱,,,,,,,,,,,,,,Y,510.81,,,
고양시,MOON,19960224,,폐업,폐업,19970926,,,,,,"경기도 고양시 일산동구 중앙로 1192 지하1층 (마두동,월드프라자)",경기도 고양시 일산동구 마두동 798-5번지 월드프라자지하1층 ,10414,37.6531602,126.7774662,룸살롱,180297.157757027    ,461229.923097764    ,룸살롱,,,,,,,,,,,,,,N,0,,,
고양시,갤러리,20000207,,영업/정상,영업,,,,,031 919 1311,243.42,"경기도 고양시 일산서구 중앙로 1415 (주엽동,번지 씨티2000 지하104,5호)","경기도 고양시 일산서구 주엽동 106-2 번지 씨티2000 지하104,5호 ",10386,37.6691738850,126.7625089421,룸살롱,178980.618281798    ,463003.9472183      ,룸살롱,,,,,,,,,,,,,,Y,243.42,,,
고양시,갤러리,19881228,,영업/정상,영업,,,,,031 9659600,237.80,경기도 고양시 덕양구 원당로 57 (주교동),경기도 고양시 덕양구 주교동 599-11 ,10460,37.6580269112,126.8341229781,룸살롱,185292.643407479    ,461749.301033646    ,룸살롱,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,237.8,,,
고양시,갤러리,19980805,,폐업,폐업,20170905,,,,031 9172110,112.20,"경기도 고양시 일산서구 중앙로 1437 (주엽동,번지 화성프라자지하8,9호)","경기도 고양시 일산서구 주엽동 109번지 번지 화성프라자지하8,9호 ",10387,37.6699656,126.7604589,룸살롱,178801.264295062    ,463099.663234694    ,룸살롱,0,0,아파트지역,,상수도전용,,,,,,,,,Y,112.2,,,
고양시,거북이,19991229,,영업/정상,영업,,,,,031 9159007,211.72,"경기도 고양시 일산서구 강성로 147 (주엽동,번지 동문씨티프라자 지하1층137호)",경기도 고양시 일산서구 주엽동 18-1번지 번지 동문씨티프라자 지하1층137호 ,10387,37.6716841208,126.7593199035,룸살롱,178702.841742146    ,463291.029055934    ,룸살롱,,,,,,,,,,,,,,Y,211.72,,,
고양시,고고나이아가라,19860106,,폐업,폐업,20010118,,,,031  625835,278.60,경기도 고양시 덕양구 혜음로 29-2 (고양동),경기도 고양시 덕양구 고양동 221번지 ,10275,37.7033177,126.9016645,카바레,191264.234838399    ,466780.374126754    ,카바레,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,278.6,,,
고양시,골든벨,19951107,,영업/정상,영업,,,,,031 9641565,146.49,"경기도 고양시 덕양구 고양시청로 27, 지하1(일부)층 (주교동)",경기도 고양시 덕양구 주교동 606번지 지하1(일부)층 ,10460,37.6565482,126.8312059,룸살롱,185040.499711392    ,461597.56442547     ,룸살롱,,,,,상수도전용,,,,,,,,,Y,146.49,,,
고양시,국일관 캬바레,19990911,,폐업,폐업,20000828,,,,031 9694003,574.00,경기도 고양시 덕양구 마상로126번길 73 지하1층 (주교동),경기도 고양시 덕양구 주교동 612-5번지 지하1층 ,10461,37.6570482,126.8342645,카바레,185310.720911996    ,461650.945478535    ,카바레,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,574,,,
고양시,굿타임노래뱅크,19991103,,영업/정상,영업,,,,,031 908 9810,162.03,"경기도 고양시 덕양구 호국로 774 (성사동, 지하1층)",경기도 고양시 덕양구 성사동 699-12번지 지하1층 ,10464,37.6553557,126.8352090,룸살롱,185394.535952665    ,461464.983652084    ,룸살롱,,,,,,,,,,,,,,N,162.03,,,
고양시,궁,20020822,,영업/정상,영업,,,,,031 9647195,100.67,"경기도 고양시 덕양구 원당로59번길 3-17 (주교동,지층)",경기도 고양시 덕양구 주교동 599-20번지 지층 ,10460,37.6573805724,126.8335612177,룸살롱,185249.425311929    ,461688.248783246    ,룸살롱,0,0,유흥업소밀집지역,,,,,,,,,,,N,100.67,,,
고양시,궁,20020806,,영업/정상,영업,,,,,031 9069097,237.18,"경기도 고양시 일산동구 장백로 36 (백석동, 지하1층)",경기도 고양시 일산동구 백석동 1306-2번지 지하1층 ,10449,37.6416032244,126.7884008115,룸살롱,181261.03           ,459946.11           ,룸살롱,,,,,,,,,,,,,,Y,237.18,,,
고양시,궁노래방,19750625,,영업/정상,영업,,,,,031 962 4913,141.30,"경기도 고양시 덕양구 혜음로 42 (고양동, 지하1층)",경기도 고양시 덕양구 고양동 142번지 지하1층 ,10274,37.7040751,126.9023325,기타,191322.337455635    ,466863.772323924    ,기타,,,,,,,,,,,,,,Y,141.3,,,
고양시,궁전중년나이트,19971230,,폐업,폐업,20110119,,,,031 9144848,587.93,"경기도 고양시 일산서구 중앙로 1456 3층 (주엽동,서현프라자)",경기도 고양시 일산서구 주엽동 18-2번지 번지 서현프라자3층 ,10387,37.6714580,126.7589352,관광호텔나이트(카바레),178668.321119565    ,463267.005753621    ,관광호텔나이트(카바레),0,0,아파트지역,,상수도전용,,,,,,,,,N,587.93,,,
고양시,그리스노래뱅크유흥주점,19870319,,영업/정상,영업,,,,,031 975 0666,190.34,"경기도 고양시 일산서구 원일로 104 (일산동, 지하1층)",경기도 고양시 일산서구 일산동 640-2 지하1층 ,10341,37.6853486193,126.7734860124,고고(디스코)클럽,179954.699587125    ,464792.705602415    ,고고(디스코)클럽,,,,,,,,,,,,,,Y,190.34,,,
고양시,그린스텐드빠,19841212,,폐업,폐업,20000703,,,,,65.45,,경기도 고양시 일산서구 일산동 655-78번지 ,10353,,,스텐드바,,,스텐드바,,,,,,,,,,,,,,N,65.45,,,
고양시,금영,20000825,,폐업,폐업,20190903,,,,07044152880,85.05,경기도 고양시 덕양구 호국로 769 (주교동),경기도 고양시 덕양구 주교동 609-4번지 ,10461,37.6553818244,126.8345403351,룸살롱,185334.144041867    ,461465.987677782    ,룸살롱,,,,,,,,,,,,,,N,85.05,,,
고양시,금영노래뱅크,19831027,,폐업,폐업,20200130,,,,031 9764424,24.79,"경기도 고양시 일산서구 고양대로672번길 20, 1층 (일산동)",경기도 고양시 일산서구 일산동 655-274번지 1층 ,10353,37.6833191518,126.7700175754,룸살롱,179649.157097075    ,464581.177926595    ,룸살롱,0,0,주택가주변,,상수도전용,,,,,,,,,Y,24.79,,,
고양시,김삿갓 포장마차,19860619,,폐업,폐업,20150126,,,,031  628680,90.40,,경기도 고양시 덕양구 관산동 179-4번지 ,10285,,,간이주점,,,간이주점,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,90.4,,,
고양시,꽃잎메들리,20000323,,영업/정상,영업,,,,,031 9641144,190.53,경기도 고양시 덕양구 마상로126번길 103 (주교동),경기도 고양시 덕양구 주교동 611-7번지 ,10461,37.6562718,126.8332010,룸살롱,185216.385748157    ,461566.148112373    ,룸살롱,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,Y,190.53,,,
고양시,나는가수다,19980305,,폐업,폐업,20170104,,,,031 9690851,267.25,"경기도 고양시 덕양구 화중로104번길 26 (화정동, 한솔타워 지하1층)",경기도 고양시 덕양구 화정동 967-1번지 한솔타워 지하1층 ,10497,37.6358278,126.8325111,룸살롱,185151.002255208    ,459295.682912674    ,룸살롱,,,,,,,,,,,,,,N,267.25,,,
고양시,나이스노래바,19981207,,영업/정상,영업,,,,,031 9387355,140.76,"경기도 고양시 덕양구 중앙로558번길 7-8 (행신동, 지하1층)",경기도 고양시 덕양구 행신동 945-2 지하1층 ,10495,37.6243970577,126.8354996403,룸살롱,185406.015618211    ,458017.444334633    ,룸살롱,,,,,,,,,,,,,,Y,140.76,,,
고양시,나이트클럽아시아,19990203,,폐업,폐업,20180619,,,,031 9691788,792.95,"경기도 고양시 덕양구 혜음로 194 (벽제동,지하1층)",경기도 고양시 덕양구 벽제동 432-1번지 지하1층 ,10271,37.7184264,126.9010882,관광호텔나이트(디스코),191213.601288909    ,468455.75503972     ,관광호텔나이트(디스코),0,0,유흥업소밀집지역,자율,,,,,,,,,,N,792.95,,,
고양시,노다지,19990528,,영업/정상,영업,,,,,031 9174087,237.54,"경기도 고양시 일산서구 강성로 145 (주엽동,번지 지하1층)",경기도 고양시 일산서구 주엽동 19번지 번지 지하1층 ,10387,37.6715408327,126.7597397576,룸살롱,178737.738904814    ,463276.700210654    ,룸살롱,0,0,아파트지역,,상수도전용,,,,,,,,,Y,237.54,,,
고양시,노다지스텐드바,19991123,,폐업,폐업,20090430,,,,031 9682266,249.47,경기도 고양시 덕양구 고양대로 1345 (지층) (주교동),경기도 고양시 덕양구 주교동 609-9번지 (지층) ,10461,37.6554348,126.8338489,룸살롱,185273.76           ,461472.075          ,룸살롱,,,,,,,,,,,,,,N,249.47,,,
고양시,뉴욕룸비지니스,20001109,,폐업,폐업,20140926,,,,031 9723350,294.51,"경기도 고양시 덕양구 화신로260번길 36 (화정동,밀레니엄3층)",경기도 고양시 덕양구 화정동 977번지 밀레니엄3층 ,10500,37.6320535,126.8330409,룸살롱,185196.986951486    ,458879.234917578    ,룸살롱,0,0,학교정화(상대),,상수도전용,,,,,,,,,N,294.51,,,
고양시,뉴월드캬바레,19830801,,폐업,폐업,19981104,,,,,136.53,경기도 고양시 일산서구 원일로 85-13 (일산동),경기도 고양시 일산서구 일산동 591-29번지 ,10342,37.6864309,126.7717990,카바레,179806.369082515    ,464925.170312657    ,카바레,,,,,,,,,,,,,,N,136.53,,,
고양시,뉴한국관,19970627,,폐업,폐업,20080205,,,,031 9677500,323.80,경기도 고양시 덕양구 호국로812번길 2 (성사동),경기도 고양시 덕양구 성사동 502-7번지 ,10463,37.6576842,126.8380709,카바레,185645.241903212    ,461723.542532339    ,카바레,0,0,유흥업소밀집지역,자율,상수도전용,,,,,,,,,N,323.8,,,
고양시,다정,19860904,,영업/정상,영업,,,,,031 9650204,48.54,"경기도 고양시 덕양구 고양대로 1327, 지하층 (주교동)",경기도 고양시 덕양구 주교동 606-9 지하 ,10460,37.6563912703,126.8317794946,룸살롱,185087.766506733    ,461570.433887601    ,룸살롱,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,48.54,,,
고양시,대흥 룸 단란,19851111,,폐업,폐업,20010525,,,,031  633355,109.46,경기도 고양시 덕양구 원당로33번길 31 (주교동),경기도 고양시 덕양구 주교동 605-3번지 ,10460,37.6571329,126.8305699,룸살롱,184984.30553885     ,461661.525559025    ,룸살롱,0,0,아파트지역,,상수도전용,,,,,,,,,N,109.46,,,
고양시,대흥관,19830801,,폐업,폐업,19991220,,,,,156.00,경기도 고양시 일산서구 고양대로672번길 24 (일산동),경기도 고양시 일산서구 일산동 655-234번지 ,10353,37.6831840,126.7700179,요정,179647.813125487    ,464565.922803776    ,요정,,,,,,,,,,,,,,N,156,,,
고양시,대흥집,19850722,,폐업,폐업,20050325,,,,031 9747635,27.26,경기도 고양시 덕양구 지도로35번길 76 (토당동),경기도 고양시 덕양구 토당동 343-6번지 ,10510,37.6210517,126.8203796,간이주점,184077.67842232     ,457660.49855174     ,간이주점,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,27.26,,,
